bbdm13_GlimmerMDS_2Scatterplot Name,Dataset Name,Number of Entire Data,Number of Classes,Marker Size,M_distance,M_distance Calculation Time,LOF Distance,LOF Distance Calculation Time,Isolation Forest Distance,Isolation Forest Distance Calculation Time,Centroid Distance,Centroid Distance Calculation Time,Average Linkage Method Distance,Average Linkage Method Distance Calculation Time,Complete Linkage Method Distance,Complete Linkage Method Distance Calculation Time,Single Linkage Method Distance,Single Linkage Method Distance Calculation Time,Leverage Score Distance,Leverage Score Distance Calculation Time,Cook Distance,Cook Distance Calculation Time,Orthogonal Distance to Lowess Line,Orthogonal Distance to Lowess Line Calculation Time,Vertical Distance to Lowess Line,Vertical Distance to Lowess Line Calculation Time,Horizontal Distance to Lowess Line,Horizontal Distance to Lowess Line Calculation Time,Visibility Index,Visibility Index Calculation Time,MPix,MPix Calculation Time,Grid Density Overlap Degree,Grid Density Overlap Degree Calculation Time,Kernel Density Overlap Degree,Kernel Density Overlap Degree Calculation Time,Nearest Neighbor Distance,Nearest Neighbor Distance Calculation Time,Pairwise Bounding Box Overlap Degree,Pairwise Bounding Box Overlap Degree Calculation Time,No. Covered Data Points,No. Covered Data Points by Different Classes,Categories Covered Data Points by Different Classes,well-separated,Shape
figure_category_basedmarkersize10_interleaved_100_200_15d_25_cramped_rotated_GlimmerMDS_2,interleaved_100_200_15d_25_cramped_rotated_GlimmerMDS_2,2318,15,10,0.483438892,0.506640196,0.48712508,0.440902472,0.496241859,1.809533358,0.482477938,0.536245346,0.484540808,0.452600002,0.489017986,0.44023633,0.738439596,0.500507593,0.465757932,5.049521923,0.486044466,0.464990854,0.495006624,13.84682965,0.497243649,0.565089464,0.784270049,0.561885118,0.989646247,0.48060751,2463,0.189977407,0,0.205277443,0.025470782,0.366182089,5.59485413,0.018986464,-,15,8,7,"[{'category': 0, 'number': 1}, {'category': 2, 'number': 2}, {'category': 4, 'number': 1}, {'category': 5, 'number': 1}, {'category': 10, 'number': 2}]",no,['no_shape']
figure_descendingmarkersize10_interleaved_100_200_15d_25_cramped_rotated_GlimmerMDS_2,interleaved_100_200_15d_25_cramped_rotated_GlimmerMDS_2,2318,15,10,0.432259795,0.47118783,0.478356544,4.30782795,0.555180741,1.601404428,0.429819985,0.407595634,0.459925952,0.385764599,0.46763408,0.48119092,0.737408376,0.499708414,0.445324681,0.400355577,0.399400204,0.42514658,0.42166087,12.64184332,0.430924153,4.328448772,0.335089326,0.803611994,0.989646247,0.486623287,2463,0.151916504,0,0.165120125,0.025470782,0.36346364,5.59485413,0.018002748,-,15,11,5,"[{'category': 5, 'number': 1}, {'category': 12, 'number': 3}, {'category': 14, 'number': 1}]",no,['no_shape']
figure_category_basedmarkersize10_interleaved_100_200_15d_25_cramped_rotated_TSNE_2,interleaved_100_200_15d_25_cramped_rotated_TSNE_2,2318,15,10,0.73302592,0.447639942,0.721175562,0.452378273,0.817812034,3.685309887,0.722608103,0.411630392,0.742293413,0.395430565,0.789119293,0.440670729,0.877366474,0.479705811,0.6899316,0.432781696,0.20257172,3.279324293,0.74195115,13.53392935,0.750663098,0.65654254,0.821094885,0.605400324,0.957290768,0.412665606,6465,3.308176279,0,0.201356888,0.025239391,0.27261281,2.991066772,0.021160126,-,15,43,1,"[{'category': 5, 'number': 1}]",1-class-1-cluster,['cluster']
figure_category_basedmarkersize50_interleaved_100_200_15d_25_cramped_rotated_TSNE_2,interleaved_100_200_15d_25_cramped_rotated_TSNE_2,2318,15,50,0.45110744,0.609536648,0.425486269,0.539690733,0.589968346,3.885416985,0.429553433,0.502081156,0.454169022,0.522928238,0.529859039,0.524041176,0.58484173,0.59402585,0.376822673,2.915670395,0.047970345,0.663809061,0.433858655,13.14942789,0.443553504,0.714401484,0.617223933,0.718929052,0.77092321,3.455952406,56358,0.228595734,0,0.163389444,0.025239391,0.333593845,2.991066772,0.021018744,-,15,76,1,"[{'category': 5, 'number': 1}]",1-class-1-cluster,['cluster']
figure_ascendingmarkersize50_interleaved_100_200_15d_25_cramped_rotated_TSNE_2,interleaved_100_200_15d_25_cramped_rotated_TSNE_2,2318,15,50,0.538113234,3.181230545,0.533481625,0.604270697,0.501579279,1.843423128,0.532378082,0.596056461,0.526235663,0.486090899,0.540625428,0.603768826,0.596699004,3.555370569,0.557896615,0.638189793,0.89203146,0.574494839,0.513078281,13.51115942,0.514516939,0.613055706,0.655667512,3.201774597,0.77092321,0.403255463,56358,0.173168898,0,0.138089895,0.025239391,0.256861925,2.991066772,0.014998198,-,15,15,1,"[{'category': 13, 'number': 1}]",1-class-1-cluster,['cluster']
figure_category_basedmarkersize20_interleaved_100_200_15d_25_cramped_rotated_TSNE_2,interleaved_100_200_15d_25_cramped_rotated_TSNE_2,2318,15,20,0.596248078,0.469781399,0.571926473,0.509254932,0.70617149,4.325791121,0.577316493,0.537021875,0.601826817,0.477375746,0.664863687,0.493267775,0.755903511,0.48106885,0.517097702,2.700290203,0.082463032,0.498151064,0.598289242,12.96846485,0.608692451,0.512633324,0.71872862,0.620582581,0.927955134,3.403622866,21719,0.238307476,0,0.176040649,0.025239391,0.254309177,2.991066772,0.020020247,-,15,45,1,"[{'category': 5, 'number': 1}]",1-class-1-cluster,['cluster']
figure_ascendingmarkersize20_interleaved_100_200_15d_25_cramped_rotated_TSNE_2,interleaved_100_200_15d_25_cramped_rotated_TSNE_2,2318,15,20,0.661520873,3.033335924,0.664374227,0.554589033,0.656301403,1.818137884,0.656786418,0.447265148,0.657838871,0.462064981,0.672829512,0.429529667,0.761236596,3.726561546,0.674162985,0.557919502,0.914697986,0.478312969,0.643772946,13.4715538,0.646906399,0.596726656,0.738956115,3.404863596,0.927955134,0.496952534,21719,0.228032351,0,0.202197075,0.025239391,0.282010794,2.991066772,0.020973444,-,15,24,1,"[{'category': 13, 'number': 1}]",1-class-1-cluster,['cluster']
figure_descendingmarkersize20_interleaved_100_200_15d_25_cramped_rotated_TSNE_2,interleaved_100_200_15d_25_cramped_rotated_TSNE_2,2318,15,20,0.568060542,2.883186579,0.544123,0.427995682,0.740349587,1.70058012,0.542540088,0.484516621,0.578277949,0.414525509,0.658472401,0.466765165,0.758168526,2.852765083,0.454405256,0.523888826,0.076637164,0.477621555,0.605174082,12.38180351,0.614142601,0.615341902,0.703685443,2.995555401,0.927955134,0.498623848,21719,0.206546068,0,0.123932838,0.025239391,0.205085754,2.991066772,0.016890049,-,15,15,1,"[{'category': 5, 'number': 1}]",1-class-1-cluster,['cluster']
figure_descendingmarkersize50_interleaved_100_200_15d_25_cramped_rotated_TSNE_2,interleaved_100_200_15d_25_cramped_rotated_TSNE_2,2318,15,50,0.411049222,2.980786324,0.389388827,0.463763952,0.65364204,1.459621429,0.383727589,0.459441423,0.422519904,0.49206996,0.519229093,0.484521151,0.591532722,3.181099653,0.303994305,0.484778404,0.042347333,0.474299431,0.431208853,10.64563632,0.441713724,0.561624765,0.588705625,3.091706276,0.77092321,0.554224014,56358,0.190677881,0,0.155627012,0.025239391,0.217468262,2.991066772,0.016990423,-,15,7,0,[],1-class-1-cluster,['cluster']
figure_descendingmarkersize10_interleaved_100_200_15d_25_cramped_rotated_TSNE_2,interleaved_100_200_15d_25_cramped_rotated_TSNE_2,2318,15,10,0.715405431,3.258476734,0.703510695,0.487843513,0.836228722,1.655737162,0.699714288,0.48341012,0.727357883,0.417803288,0.785417758,3.261392117,0.877998374,0.558356762,0.641846793,0.473676682,0.192822551,0.465421915,0.750217692,13.4649756,0.757346017,0.535029411,0.814612142,3.288275957,0.957290768,0.301170349,6465,0.157100201,0,0.153457403,0.025239391,0.220180273,2.991066772,0.01674962,-,15,25,1,"[{'category': 5, 'number': 1}]",1-class-1-cluster,['cluster']
figure_ascendingmarkersize10_interleaved_100_200_15d_25_cramped_rotated_TSNE_2,interleaved_100_200_15d_25_cramped_rotated_TSNE_2,2318,15,10,0.776611441,0.438538313,0.783643801,2.996144533,0.789930621,1.791794538,0.773315928,0.46558547,0.777847674,0.487791538,0.794667328,0.472753525,0.88141526,3.542083979,0.783990291,0.403836012,0.939628878,0.416325092,0.764432003,12.80416679,0.767722459,0.4789505,0.830540345,3.118764877,0.957290768,0.350701571,6465,0.141366482,0,0.12554884,0.025239391,0.277835369,2.991066772,0.015121937,-,15,27,1,"[{'category': 13, 'number': 1}]",1-class-1-cluster,['cluster']
figure_ascendingmarkersize10_interleaved_100_200_4d_0_notcramped_notrotated_GlimmerMDS_2,interleaved_100_200_4d_0_notcramped_notrotated_GlimmerMDS_2,1254,4,10,0.826627351,0.434506178,0.797254744,0.410628557,0.749958782,0.761674404,0.82034152,0.426741362,0.801868556,0.408865452,0.797503317,0.453690529,0.935925671,0.497377157,0.817232986,0.418260336,0.901037992,5.257606983,0.829533286,9.438263416,0.821357795,0.416101933,0.922962719,0.473134518,0.996810207,0.250542641,675,0.142108202,0,0.153298855,0.025451166,0.21762085,7.619194654,0.014027834,-,15,2,1,"[{'category': 0, 'number': 1}]",no,['cluster']
figure_descendingmarkersize50_interleaved_100_200_4d_0_notcramped_notrotated_GlimmerMDS_2,interleaved_100_200_4d_0_notcramped_notrotated_GlimmerMDS_2,1254,4,50,0.366728236,0.502867699,0.414564739,0.492170334,0.509707786,0.816030264,0.36357228,0.460273266,0.394687482,0.490633488,0.406400881,0.437018871,0.61665607,0.545726061,0.33474858,5.831570625,0.216529261,0.506800413,0.367499757,8.726026297,0.376453103,0.554410458,0.767500662,0.548298836,0.993620415,0.536860704,14774,0.172413588,0,0.132175922,0.025451166,0.199790478,7.619194654,0.016940117,-,15,2,1,"[{'category': 3, 'number': 1}]",no,['cluster']
figure_descendingmarkersize20_interleaved_100_200_4d_0_notcramped_notrotated_GlimmerMDS_2,interleaved_100_200_4d_0_notcramped_notrotated_GlimmerMDS_2,1254,4,20,0.561597899,0.402605772,0.609668238,0.404886007,0.688082933,0.804234982,0.554064185,0.3807652,0.587152542,0.359189034,0.597704518,5.774393797,0.826601565,0.439592123,0.520236333,0.428461313,0.389497944,0.47627449,0.571368996,9.457224131,0.579010954,0.480912924,0.888257385,0.465569258,0.995215311,0.425397635,3295,0.150047541,0,5.030759811,0.025451166,0.188583374,7.619194654,0.030152559,-,15,2,1,"[{'category': 3, 'number': 1}]",no,['cluster']
figure_category_basedmarkersize10_interleaved_100_200_4d_0_notcramped_notrotated_GlimmerMDS_2,interleaved_100_200_4d_0_notcramped_notrotated_GlimmerMDS_2,1254,4,10,0.800619128,0.379946709,0.793692125,0.401034594,0.785185525,0.699236631,0.807874445,5.357306719,0.797877484,0.43021822,0.800423854,0.407730341,0.935663789,0.403179884,0.82292055,0.394199848,0.837270024,0.445184946,0.785558374,8.047430277,0.779059984,0.406690121,0.911885829,0.422677279,0.996810207,4.167475939,675,0.126822472,0,0.154160738,0.025451166,0.123119593,7.619194654,0.009007692,-,15,2,1,"[{'category': 0, 'number': 1}]",no,['cluster']
