Scatterplot Name,Dataset Name,Number of Entire Data,Number of Classes,Marker Size,M_distance,M_distance Calculation Time,LOF Distance,LOF Distance Calculation Time,Isolation Forest Distance,Isolation Forest Distance Calculation Time,Centroid Distance,Centroid Distance Calculation Time,Average Linkage Method Distance,Average Linkage Method Distance Calculation Time,Complete Linkage Method Distance,Complete Linkage Method Distance Calculation Time,Single Linkage Method Distance,Single Linkage Method Distance Calculation Time,Leverage Score Distance,Leverage Score Distance Calculation Time,Cook Distance,Cook Distance Calculation Time,Orthogonal Distance to Lowess Line,Orthogonal Distance to Lowess Line Calculation Time,Vertical Distance to Lowess Line,Vertical Distance to Lowess Line Calculation Time,Horizontal Distance to Lowess Line,Horizontal Distance to Lowess Line Calculation Time,Visibility Index,Visibility Index Calculation Time,MPix,MPix Calculation Time,Grid Density Overlap Degree,Grid Density Overlap Degree Calculation Time,Kernel Density Overlap Degree,Kernel Density Overlap Degree Calculation Time,Nearest Neighbor Distance,Nearest Neighbor Distance Calculation Time,Pairwise Bounding Box Overlap Degree,Pairwise Bounding Box Overlap Degree Calculation Time,No. Covered Data Points,No. Covered Data Points by Different Classes,Categories Covered Data Points by Different Classes,well-separated,Shape
figure_descendingmarkersize20_n500-d10-c3-spr0.2-out0_TSNE_2,n500-d10-c3-spr0.2-out0_TSNE_2,500,3,20,0.1717970381473654,0.31435227394104,0.1884625630255826,0.3429632186889648,0.3288836325908942,0.5673906803131104,0.189682206226907,0.2980599403381347,0.2093589688838137,0.3617985248565674,0.2286498057517865,9.31012487411499,0.1797472920088512,0.3779640197753906,0.1568113939161058,0.3155219554901123,0.1634490850660405,0.3308908939361572,0.1632093461888091,2.5487754344940186,0.1731660349050295,0.3574819564819336,0.1685483190864312,0.3935747146606445,1.0,0.1576604843139648,234,0.1412770748138427,0.0,0.1100828647613525,0.0253120765771806,0.0635180473327636,12.966516346949064,0.0156638622283935,0.005169149531637435,13.974398374557495,0,0,[],no,['cluster']
figure_descendingmarkersize50_n500-d10-c3-spr0.2-out0_TSNE_2,n500-d10-c3-spr0.2-out0_TSNE_2,500,3,50,0.129396837370355,0.4097077846527099,0.1497118269919614,0.3467011451721191,0.2593869605046305,0.5796627998352051,0.1414443968926999,0.4594228267669678,0.1572436965561057,0.3142116069793701,0.1788245349992546,9.822267532348633,0.1631696070153717,0.385488748550415,0.1471815441504607,0.3923177719116211,0.1027088379121522,0.3298747539520263,0.09737047985811553,2.630712985992432,0.1041807927096134,0.3766124248504638,0.1056608069316271,0.4558544158935547,1.0,0.2194950580596923,1447,0.1416678428649902,0.0,0.1261072158813476,0.0253120765771806,0.0631041526794433,12.966516346949064,0.0156269073486328,0.008548943822830403,13.715309381484984,0,0,[],no,['cluster']
figure_category_basedmarkersize10_n500-d10-c5-spr0.1-out0_TSNE_2,n500-d10-c5-spr0.1-out0_TSNE_2,500,5,10,0.5007340472921749,0.3816213607788086,0.4994908550151985,0.3618242740631103,0.50276235134964,0.6919751167297363,0.5005285611846262,0.4553935527801513,0.5001198436167551,0.3927056789398193,0.4999100935585442,0.4095199108123779,0.5,8.910544157028198,0.4983224307416719,0.3296229839324951,0.5005431743110544,0.3136167526245117,0.5017902956329707,2.9355907440185547,0.5029059029123226,0.3457231521606445,0.4915934859802064,0.3634092807769775,1.0,0.1575326919555664,64,0.1265161037445068,0.0,0.157353401184082,0.0252803350284309,0.0940387248992919,11.205982612013107,0.0,0.004187489718229832,13.484808206558228,0,0,[],no,['cluster']
figure_category_basedmarkersize20_n500-d10-c5-spr0.1-out0_TSNE_2,n500-d10-c5-spr0.1-out0_TSNE_2,500,5,20,0.4994407652201724,0.4245295524597168,0.4997570825778432,0.3933248519897461,0.5010656395602765,0.7098643779754639,0.4996927471479894,0.4613733291625976,0.4996916978492071,0.3915352821350097,0.500113547312791,0.3764176368713379,0.5023335825040007,10.190508604049684,0.499419719631321,0.4567196369171142,0.4979760440996262,0.3856894969940185,0.5052795916367269,3.1205296516418457,0.5010923326749954,0.4181737899780273,0.4968907126566603,0.3595800399780273,1.0,0.1570451259613037,373,0.1255614757537841,0.0,0.1256823539733886,0.0252803350284309,0.0787198543548584,11.205982612013107,0.0156705379486084,0.006597841121106445,13.801692008972168,0,0,[],no,['cluster']
figure_category_basedmarkersize50_n500-d10-c5-spr0.1-out0_TSNE_2,n500-d10-c5-spr0.1-out0_TSNE_2,500,5,50,0.3128921993559503,0.4085733890533447,0.3431182035783355,0.4401767253875732,0.4246998552505204,0.7552793025970459,0.3406487246481594,0.3614645004272461,0.353824056854514,0.3616731166839599,0.3979755272579621,0.3616750240325928,0.3316296790315003,0.3462610244750976,0.2711221205141401,10.090245485305786,0.2280058557920787,0.4879491329193115,0.35821829021445095,3.134444236755371,0.3390681644806803,0.3831579685211181,0.3801142772508681,0.4250683784484863,1.0,0.2535426616668701,2271,0.1101019382476806,0.0,0.1418499946594238,0.0252803350284309,0.0950925350189209,11.205982612013107,0.0111117362976074,-,15.0,0,0,[],no,['cluster']
figure_ascendingmarkersize10_n500-d10-c5-spr0.1-out0_TSNE_2,n500-d10-c5-spr0.1-out0_TSNE_2,500,5,10,0.5040344167599482,0.3895399570465088,0.5011659364809247,0.3634369373321533,0.4968716036183922,0.7202074527740479,0.5033382459712402,0.3983232975006103,0.5017868222219972,0.3953292369842529,0.500548603964718,0.3470969200134277,0.5,0.3378102779388428,0.5043869575897477,0.3917906284332275,0.5048900536184828,9.63314700126648,0.4976829207109196,2.9693048000335693,0.5015780813132029,0.3776521682739258,0.4934145397707815,0.376842737197876,1.0,0.1421506404876709,64,0.1104223728179931,0.0,0.1255886554718017,0.0252803350284309,0.0781726837158203,11.205982612013107,0.0051310062408447,0.004187489718229832,13.998515129089355,0,0,[],no,['cluster']
figure_ascendingmarkersize20_n500-d10-c5-spr0.1-out0_TSNE_2,n500-d10-c5-spr0.1-out0_TSNE_2,500,5,20,0.5059800616641954,0.357776403427124,0.5015358814460809,0.4061706066131592,0.4943392190339366,0.6905381679534912,0.504886252362041,0.362145185470581,0.502587967449666,0.3830125331878662,0.5005455417777716,0.3136730194091797,0.4976664174959992,0.3610522747039795,0.5069115270472386,0.3463716506958008,0.5102742444827315,0.2889637947082519,0.49593445355185806,10.2710702419281,0.5018773883171456,0.3452885150909424,0.4995166199392292,0.3931598663330078,1.0,0.1410632133483886,373,0.0944023132324218,0.0,0.0942258834838867,0.0252803350284309,0.0505588054656982,11.205982612013107,0.013535737991333,0.006597841121106446,13.428374767303469,0,0,[],no,['cluster']
figure_ascendingmarkersize50_n500-d10-c5-spr0.1-out0_TSNE_2,n500-d10-c5-spr0.1-out0_TSNE_2,500,5,50,0.3879471805512743,0.3927953243255615,0.3716834910079414,0.3469462394714355,0.344257702725756,0.7149043083190918,0.4055744294231325,0.4768166542053222,0.3912119066078883,0.3713929653167724,0.3988951382164125,0.3452630043029785,0.3295489787324042,0.354576826095581,0.366683232068352,0.3142900466918945,0.4021631045614127,0.3454639911651611,0.41605258568570946,2.9461026191711426,0.3929581307995882,9.785178422927856,0.444497400428515,0.4079740047454834,1.0,0.1874449253082275,2271,0.1284797191619873,0.0,0.1232404708862304,0.0252803350284309,0.0633108615875244,11.205982612013107,0.0152833461761474,0.010793959529966084,14.421666383743286,0,0,[],no,['cluster']
figure_descendingmarkersize10_n500-d10-c5-spr0.1-out0_TSNE_2,n500-d10-c5-spr0.1-out0_TSNE_2,500,5,10,0.4959655832400518,0.3514623641967773,0.4988340635190752,0.3325603008270263,0.5031283963816078,0.6900880336761475,0.4966617540287596,0.3416833877563476,0.4982131777780028,0.382164716720581,0.4994513960352819,0.4069273471832275,0.5,0.3461017608642578,0.4956130424102524,0.346409797668457,0.4951099463815172,0.3254332542419433,0.5023170792890803,3.034604787826538,0.4984219186867972,9.510785341262816,0.5065854602292184,0.3769171237945556,1.0,0.0948691368103027,64,0.1256721019744873,0.0,0.1258590221405029,0.0252803350284309,0.0632343292236328,11.205982612013107,0.0155286788940429,0.004187489718229832,12.98729968070984,0,0,[],no,['cluster']
figure_descendingmarkersize20_n500-d10-c5-spr0.1-out0_TSNE_2,n500-d10-c5-spr0.1-out0_TSNE_2,500,5,20,0.4940199383358046,0.3652622699737549,0.4984641185539191,0.3934304714202881,0.5056607809660634,0.6430749893188477,0.495113747637959,0.3610267639160156,0.4974120325503338,0.3608009815216064,0.4994544582222284,0.3382649421691894,0.5023335825040007,0.3616127967834472,0.4930884729527611,0.3773655891418457,0.4897257555172688,0.3774580955505371,0.5040655464481419,3.0490987300872803,0.4981226116828545,0.346449613571167,0.5004833800607708,9.876607656478882,1.0,0.1654059886932373,373,0.1491830348968505,0.0,0.1270391941070556,0.0252803350284309,0.0628008842468261,11.205982612013107,0.0155699253082275,0.006597841121106447,14.374774932861328,0,0,[],no,['cluster']
figure_descendingmarkersize50_n500-d10-c5-spr0.1-out0_TSNE_2,n500-d10-c5-spr0.1-out0_TSNE_2,500,5,50,0.2672563419436207,0.393411636352539,0.3145551175019724,0.3575866222381592,0.5647123468664281,0.7859563827514648,0.2882328828423717,0.4333968162536621,0.3167585356039257,0.3900842666625976,0.3758681410256647,0.3757860660552978,0.3313253974842596,0.377906322479248,0.2201463871329956,0.3612823486328125,0.1157310659166065,0.3468739986419678,0.3065035227889876,3.153444290161133,0.2995094286755706,0.4250288009643554,0.0813994743758477,0.3939061164855957,1.0,8.720211744308472,2271,0.1097657680511474,0.0,0.1258401870727539,0.0252803350284309,0.0629255771636962,11.205982612013107,0.0,0.010793959529966084,13.03259825706482,0,0,[],no,['cluster']
figure_category_basedmarkersize10_n500-d10-c5-spr0.2-out0_TSNE_2,n500-d10-c5-spr0.2-out0_TSNE_2,500,5,10,0.4983779208884393,0.3792777061462402,0.4995692449058782,0.3212480545043945,0.4980380730770328,0.6609287261962891,0.4982911920270373,0.3575417995452881,0.4991240125899184,0.3449854850769043,0.4999117953573583,0.3292620182037353,0.5,0.3485925197601318,0.4988889328143243,0.402458906173706,0.4744665343416361,0.4174044132232666,0.49074303321833634,3.1102306842803955,0.4992819306800687,0.3792986869812011,0.5476071935973219,0.4598860740661621,1.0,0.1562104225158691,20,10.70523738861084,0.0,0.109842300415039,0.0252444010090991,0.0464956760406494,13.647498962753742,0.0,0.0022383074051792263,13.784873485565186,0,0,[],no,['cluster']
figure_category_basedmarkersize20_n500-d10-c5-spr0.2-out0_TSNE_2,n500-d10-c5-spr0.2-out0_TSNE_2,500,5,20,0.097797923803243,0.3933455944061279,0.1124198800063095,0.3498678207397461,0.3927140475481461,0.7701559066772461,0.0977446532729284,0.3941161632537842,0.1089838696396693,0.3272995948791504,0.1419564284032953,0.3929858207702636,0.1254812894382003,0.3207724094390869,0.0775473915245178,0.3153223991394043,0.1437367532128769,0.4080746173858642,0.12725343407822265,2.609323024749756,0.0973197926169411,0.4567017555236816,0.2000279579843462,0.3625659942626953,1.0,0.2030866146087646,150,0.1430132389068603,0.0,0.1102256774902343,0.0252444010090991,0.0627758502960205,13.647498962753742,0.0,-,15.0,0,0,[],no,['cluster']
figure_category_basedmarkersize50_n500-d10-c5-spr0.2-out0_TSNE_2,n500-d10-c5-spr0.2-out0_TSNE_2,500,5,50,0.1064877767550904,0.4307241439819336,0.1136889713791799,0.359713077545166,0.2708177968414343,0.661487340927124,0.1056603379362493,0.4084546566009521,0.1104446203463683,0.377772569656372,0.1392953402966935,0.3978209495544433,0.1337247375601614,0.3779234886169433,0.0793867999912814,0.3618924617767334,0.1133191137437842,0.4241039752960205,0.14113199086110373,2.771343231201172,0.1187652996840734,0.3929593563079834,0.2693700161120472,0.4131207466125488,1.0,0.2204306125640869,1044,0.1411774158477783,0.0,0.1579360961914062,0.0252444010090991,0.0469584465026855,13.647498962753742,0.0222702026367187,0.0072388603034789145,14.857834339141846,0,0,[],no,['cluster']
figure_ascendingmarkersize10_n500-d10-c5-spr0.2-out0_TSNE_2,n500-d10-c5-spr0.2-out0_TSNE_2,500,5,10,0.501912704720397,9.477152109146118,0.5003412157284457,0.3139424324035644,0.5029678139425677,0.6712055206298828,0.5018110622691863,0.3382792472839355,0.5009225868988721,0.313713788986206,0.5000842586428047,0.3287527561187744,0.5,0.3453338146209717,0.5010112901191455,0.3315362930297851,0.5277629110627564,0.3144764900207519,0.5105395097748431,2.873305559158325,0.500430357144656,0.3835339546203613,0.4926470637624728,0.3610603809356689,1.0,0.1415121555328369,20,0.1096460819244384,0.0,0.1108367443084716,0.0252444010090991,0.0520257949829101,13.647498962753744,0.010648488998413,0.0022383074051792263,13.072256088256836,0,0,[],no,['cluster']
figure_ascendingmarkersize20_n500-d10-c5-spr0.2-out0_TSNE_2,n500-d10-c5-spr0.2-out0_TSNE_2,500,5,20,0.1570118661712807,0.4178395271301269,0.1601374541300319,9.963247537612917,0.1657970782648941,0.7246272563934326,0.1471400746514827,0.3138952255249023,0.1469728917917544,0.3304438591003418,0.140994224315436,0.3458912372589111,0.1254812894382003,0.3942663669586181,0.1412265627730162,0.3152143955230713,0.1275754974849283,0.3448305130004883,0.24674253290070647,2.621420860290528,0.1788816326858489,0.3998818397521972,0.3058196327609201,0.3620455265045166,1.0,0.173616886138916,150,0.1113059520721435,0.0,0.1090080738067627,0.0252444010090991,0.0782623291015625,13.647498962753744,0.0157740116119384,0.0040865715214917255,13.061609506607056,0,0,[],no,['cluster']
